sheet,cell,row,module,operator,field,original,verified_or_formula,classification,reason,fixed_sources,comparison_status,analysis_location
算子表,无对应原行,,decoder/layer_82,共享专家up_proj,逐层展开,原模板未逐层列出此位置,"[T,7168] → [T,6144]；Y=X @ Wᵀ",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,"https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L49
https://github.com/pytorch/pytorch/blob/9b6e45278f06dc46c14d32220063f01d249fc21d/torch/nn/modules/linear.py#L130
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L919
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L135",新增,新算子表!A3036:AD3036
算子表,无对应原行,,decoder/layer_82,共享专家门控激活,逐层展开,原模板未逐层列出此位置,"gate/up:[T,6144] → [T,6144]；SiTU = 4*tanh(gate/4)*sigmoid(gate) * (25*tanh(up/25))；beta=4, linear_beta=25（固定配置）",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L75,新增,新算子表!A3037:AD3037
算子表,无对应原行,,decoder/layer_82,共享专家下投影,逐层展开,原模板未逐层列出此位置,"[T,6144] → [T,7168]；Y=X @ Wᵀ",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,"https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L49
https://github.com/pytorch/pytorch/blob/9b6e45278f06dc46c14d32220063f01d249fc21d/torch/nn/modules/linear.py#L130
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L919
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L135",新增,新算子表!A3038:AD3038
算子表,无对应原行,,decoder/layer_82,共享/路由分支合并,逐层展开,原模板未逐层列出此位置,"shared,routed:[T,7168] → [T,7168]；Y=Y_routed+Y_shared；共享专家使用原残差宽度输入",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L919,新增,新算子表!A3039:AD3039
算子表,无对应原行,,decoder/layer_82,前馈残差合并,逐层展开,原模板未逐层列出此位置,"residual,branch:[T,7168] → [T,7168]；Y=residual+branch；K3块边界prefix_sum可能为空并新开残差块",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L919,新增,新算子表!A3040:AD3040
算子表,无对应原行,,decoder/layer_83,self_attention 跨层残差读取,逐层展开,原模板未逐层列出此位置,"prefix:[T,7168]; blocks:[T,R_res,7168] → [T,7168]；沿残差块维R归一化评分→softmax→对未归一化values加权和",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,"https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/triton/kimi_k3/attention_residual.py#L78
https://github.com/vllm-project/vllm/blob/97dc6b19d2fe92b794b49e684677a2e1a8b2c540/vllm/models/kimi_k3/nvidia/ops/attn_res.py#L170
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L1075",新增,新算子表!A3041:AD3041
算子表,无对应原行,,decoder/layer_83,输入归一化,逐层展开,原模板未逐层列出此位置,"[T,7168] → [T,7168]；RMSNorm: X×rsqrt(mean(X²)+eps)×γ",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,"https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L232
https://github.com/vllm-project/vllm/blob/97dc6b19d2fe92b794b49e684677a2e1a8b2c540/vllm/model_executor/layers/layernorm.py#L74
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/layernorm.py#L64",新增,新算子表!A3042:AD3042
算子表,无对应原行,,decoder/layer_83,q_a_proj,逐层展开,原模板未逐层列出此位置,"[T,7168] → [T,1536]；Y=X @ Wᵀ",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,"https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L49
https://github.com/pytorch/pytorch/blob/9b6e45278f06dc46c14d32220063f01d249fc21d/torch/nn/modules/linear.py#L130
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L919
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L135",新增,新算子表!A3043:AD3043
算子表,无对应原行,,decoder/layer_83,q_a_layernorm,逐层展开,原模板未逐层列出此位置,"[T,1536] → [T,1536]；RMSNorm: X×rsqrt(mean(X²)+eps)×γ",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,"https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L232
https://github.com/vllm-project/vllm/blob/97dc6b19d2fe92b794b49e684677a2e1a8b2c540/vllm/model_executor/layers/layernorm.py#L74
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/layernorm.py#L64",新增,新算子表!A3044:AD3044
算子表,无对应原行,,decoder/layer_83,q_b_proj,逐层展开,原模板未逐层列出此位置,"[T,1536] → [T,18432]；Y=X @ Wᵀ",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,"https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L49
https://github.com/pytorch/pytorch/blob/9b6e45278f06dc46c14d32220063f01d249fc21d/torch/nn/modules/linear.py#L130
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L919
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L135",新增,新算子表!A3045:AD3045
算子表,无对应原行,,decoder/layer_83,KV压缩投影,逐层展开,原模板未逐层列出此位置,"[T,7168] → [T,576]；Y=X @ Wᵀ",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,"https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L49
https://github.com/pytorch/pytorch/blob/9b6e45278f06dc46c14d32220063f01d249fc21d/torch/nn/modules/linear.py#L130
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L919
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L135",新增,新算子表!A3046:AD3046
算子表,无对应原行,,decoder/layer_83,拆分KV潜变量与旋转键,逐层展开,原模板未逐层列出此位置,"[T,576] → KV_c:[T,512]; Krope:[T,64]；split([kv_rank512,rope_dim64])",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L405,新增,新算子表!A3047:AD3047
算子表,无对应原行,,decoder/layer_83,kv_a_layernorm,逐层展开,原模板未逐层列出此位置,"[T,512] → [T,512]；RMSNorm: X×rsqrt(mean(X²)+eps)×γ",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,"https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L232
https://github.com/vllm-project/vllm/blob/97dc6b19d2fe92b794b49e684677a2e1a8b2c540/vllm/model_executor/layers/layernorm.py#L74
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/layernorm.py#L64",新增,新算子表!A3048:AD3048
算子表,无对应原行,,decoder/layer_83,kv_b_proj,逐层展开,原模板未逐层列出此位置,"[T,512] → [T,24576]；Y=X @ Wᵀ",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,"https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L49
https://github.com/pytorch/pytorch/blob/9b6e45278f06dc46c14d32220063f01d249fc21d/torch/nn/modules/linear.py#L130
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L919
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L135",新增,新算子表!A3049:AD3049
算子表,无对应原行,,decoder/layer_83,拆分Q/K/V与布局变换,逐层展开,原模板未逐层列出此位置,"Q:[T,18432]; KV:[T,24576]; Krope:[T,64] → Q/K:[B,96,S,192]; V:[B,96,S,128]；view/transpose/split；Krope在head维广播，不新增权重",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L405,新增,新算子表!A3050:AD3050
算子表,无对应原行,,decoder/layer_83,NoPE身份路径（RoPE不适用）,逐层展开,原模板未逐层列出此位置,"Q共享子空间:[B,96,S,64]; K共享子空间:[B,1,S,64] → 同shape，不旋转；K3 mla_use_nope=true，use_rope=False；64维共享key仍存在，不能据此把cache改为512",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,"https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/models/kimi_k3.py#L285
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/models/kimi_k3.py#L395
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L405",新增,新算子表!A3051:AD3051
算子表,无对应原行,,decoder/layer_83,注意力得分与归一化,逐层展开,原模板未逐层列出此位置,"Q:[B,96,S,192]; K:[B,96,L_KV,192] → P:[B,96,S,L_KV]（数学逻辑）；P=softmax(QKᵀ×scale+causal_mask)；Flash/MLA内核无需物化完整P",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,"https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/attention/mla_v1.py#L1453
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L324
https://github.com/vllm-project/vllm/blob/97dc6b19d2fe92b794b49e684677a2e1a8b2c540/vllm/v1/attention/backends/mla/rocm_aiter_mla.py#L1903
https://github.com/vllm-project/vllm/blob/97dc6b19d2fe92b794b49e684677a2e1a8b2c540/vllm/v1/attention/backends/mla/flashinfer_mla.py#L275
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/attention/mla_v1.py#L1323
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L405
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/attention/mla_v1.py#L1598",新增,新算子表!A3052:AD3052
算子表,无对应原行,,decoder/layer_83,对V加权汇聚,逐层展开,原模板未逐层列出此位置,"P:[B,96,S,L_KV]; V:[B,96,L_KV,128] → [B,S,12288]；O=P @ V，转置/合并heads",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,"https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/attention/mla_v1.py#L1453
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L330
https://github.com/vllm-project/vllm/blob/97dc6b19d2fe92b794b49e684677a2e1a8b2c540/vllm/v1/attention/backends/mla/rocm_aiter_mla.py#L1903
https://github.com/vllm-project/vllm/blob/97dc6b19d2fe92b794b49e684677a2e1a8b2c540/vllm/v1/attention/backends/mla/flashinfer_mla.py#L275
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/attention/mla_v1.py#L1323
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L405
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/attention/mla_v1.py#L1598",新增,新算子表!A3053:AD3053
算子表,无对应原行,,decoder/layer_83,MLA输出门控投影,逐层展开,原模板未逐层列出此位置,"[T,7168] → [T,12288]；Y=X @ Wᵀ",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,"https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L49
https://github.com/pytorch/pytorch/blob/9b6e45278f06dc46c14d32220063f01d249fc21d/torch/nn/modules/linear.py#L130
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L919
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L135",新增,新算子表!A3054:AD3054
算子表,无对应原行,,decoder/layer_83,MLA输出门控,逐层展开,原模板未逐层列出此位置,"O,g:[T,12288] → [T,12288]；O←O×sigmoid(g)",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L405,新增,新算子表!A3055:AD3055
算子表,无对应原行,,decoder/layer_83,MLA输出投影,逐层展开,原模板未逐层列出此位置,"[T,12288] → [T,7168]；Y=X @ Wᵀ",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,"https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L49
https://github.com/vllm-project/vllm/blob/97dc6b19d2fe92b794b49e684677a2e1a8b2c540/vllm/model_executor/layers/linear.py#L1762
https://github.com/pytorch/pytorch/blob/9b6e45278f06dc46c14d32220063f01d249fc21d/torch/nn/modules/linear.py#L130
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L919
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/linear.py#L135
https://github.com/vllm-project/vllm/blob/97dc6b19d2fe92b794b49e684677a2e1a8b2c540/vllm/models/kimi_k3/nvidia/mla.py#L128",新增,新算子表!A3056:AD3056
算子表,无对应原行,,decoder/layer_83,注意力残差合并,逐层展开,原模板未逐层列出此位置,"residual,branch:[T,7168] → [T,7168]；Y=residual+branch；K3块边界prefix_sum可能为空并新开残差块",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L919,新增,新算子表!A3057:AD3057
算子表,无对应原行,,decoder/layer_83,mlp 跨层残差读取,逐层展开,原模板未逐层列出此位置,"prefix:[T,7168]; blocks:[T,R_res,7168] → [T,7168]；沿残差块维R归一化评分→softmax→对未归一化values加权和",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,"https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/triton/kimi_k3/attention_residual.py#L78
https://github.com/vllm-project/vllm/blob/97dc6b19d2fe92b794b49e684677a2e1a8b2c540/vllm/models/kimi_k3/nvidia/ops/attn_res.py#L170
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L1075",新增,新算子表!A3058:AD3058
算子表,无对应原行,,decoder/layer_83,前馈前归一化,逐层展开,原模板未逐层列出此位置,"[T,7168] → [T,7168]；RMSNorm: X×rsqrt(mean(X²)+eps)×γ",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,"https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L232
https://github.com/vllm-project/vllm/blob/97dc6b19d2fe92b794b49e684677a2e1a8b2c540/vllm/model_executor/layers/layernorm.py#L74
https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/layernorm.py#L64",新增,新算子表!A3059:AD3059
算子表,无对应原行,,decoder/layer_83,MoE路由评分,逐层展开,原模板未逐层列出此位置,"[T,7168] → logits:[T,896]；FP32路由线性→sigmoid；选择分数可加correction_bias，最终权重取原分数并归一化/缩放",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,"https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/fused_moe/router/grouped_topk_router.py#L80
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L703",新增,新算子表!A3060:AD3060
算子表,无对应原行,,decoder/layer_83,Top-K专家选择,逐层展开,原模板未逐层列出此位置,"scores:[T,896] → ids,weights:[T,16]；grouped/noaux_tc路由规则；总专家E与每token选中K严格区分",逐层实例新增,代表结构之外补齐独立层实例；算子种类可能与原表相同，但层位置/阶段不同,"https://github.com/vllm-project/vllm-ascend/blob/0003e1b75b8ff4d35a5871fee1b2e9e7860bc3f1/vllm_ascend/ops/fused_moe/router/grouped_topk_router.py#L80
https://huggingface.co/moonshotai/Kimi-K3/blob/f831ab66814297da540d832a5235f8e904f29d06/modeling_kimi_linear.py#L703",新增,新算子表!A3061:AD3061
